order_id,warehouse_id,processing_time_hours,shipping_time_hours,delivery_time_hours
O38825,W3,28,49,189
O38826,W3,27,97,171
O38827,W5,34,90,56
O38828,W4,4,38,73
O38829,W1,38,27,62
O38830,W4,19,101,201
O38831,W4,37,89,111
O38832,W5,1,84,232
O38833,W5,43,86,147
O38834,W3,3,110,236
O38835,W4,22,54,102
O38836,W3,44,92,168
O38837,W5,35,70,204
O38838,W4,44,88,122
O38839,W4,2,46,214
O38840,W4,40,65,185
O38841,W3,29,97,175
O38842,W2,42,47,101
O38843,W4,32,24,122
O38844,W5,29,99,74
O38845,W4,12,74,131
O38846,W3,40,112,220
O38847,W5,41,81,154
O38848,W3,41,81,225
O38849,W5,45,97,79
O38850,W1,34,115,106
O38851,W1,33,38,72
O38852,W5,7,87,123
O38853,W2,38,112,167
O38854,W3,23,84,120
O38855,W1,37,32,136
O38856,W2,2,85,125
O38857,W2,26,118,179
O38858,W3,36,83,172
O38859,W1,16,45,187
O38860,W3,17,98,235
O38861,W5,9,61,51
O38862,W5,31,118,233
O38863,W1,34,42,226
O38864,W4,18,92,194
O38865,W4,45,67,97
O38866,W3,18,29,163
O38867,W5,4,78,190
O38868,W3,6,73,209
O38869,W2,38,102,215
O38870,W4,8,71,153
O38871,W4,28,77,54
O38872,W5,40,37,71
O38873,W2,10,116,180
O38874,W5,6,29,92
O38875,W2,43,79,115
O38876,W5,22,35,63
O38877,W4,9,93,231
O38878,W1,43,63,216
O38879,W2,17,52,181
O38880,W4,24,57,236
O38881,W2,41,99,131
O38882,W2,11,35,169
O38883,W2,32,100,175
O38884,W5,3,77,92
O38885,W4,47,75,112
O38886,W3,33,37,219
O38887,W5,17,39,235
O38888,W1,15,91,124
O38889,W2,19,95,178
O38890,W2,42,100,144
O38891,W1,31,53,129
O38892,W2,13,48,84
O38893,W4,36,42,92
O38894,W5,17,89,93
O38895,W2,18,64,190
O38896,W3,32,40,197
O38897,W2,35,30,84
O38898,W3,33,66,197
O38899,W5,29,48,152
O38900,W1,6,80,65
O38901,W2,48,48,110
O38902,W5,9,80,127
O38903,W2,14,74,131
O38904,W2,10,93,195
O38905,W2,34,109,153
O38906,W5,42,74,98
O38907,W5,10,28,54
O38908,W4,35,47,159
O38909,W4,48,68,121
O38910,W1,17,31,240
O38911,W4,3,60,194
O38912,W5,16,65,179
O38913,W1,24,88,79
O38914,W1,14,98,188
O38915,W2,47,86,169
O38916,W4,6,70,159
O38917,W2,32,78,129
O38918,W1,48,60,127
O38919,W4,14,26,144
O38920,W1,47,100,222
O38921,W3,27,60,208
O38922,W5,38,50,88
O38923,W5,31,110,236
O38924,W2,7,82,155
O38925,W5,3,47,147
O38926,W4,48,43,66
O38927,W5,37,45,75
O38928,W3,10,50,164
O38929,W5,11,90,77
O38930,W3,34,57,189
O38931,W4,16,59,186
O38932,W3,48,112,123
O38933,W5,47,47,208
O38934,W5,27,94,122
O38935,W3,35,105,200
O38936,W4,34,92,226
O38937,W5,14,29,91
O38938,W2,18,79,123
O38939,W1,9,33,114
O38940,W5,32,74,235
O38941,W2,19,24,107
O38942,W3,34,50,95
O38943,W1,33,65,195
O38944,W2,13,68,226
O38945,W4,15,52,89
O38946,W2,40,79,160
O38947,W4,1,101,131
O38948,W2,37,48,57
O38949,W1,33,40,93
O38950,W5,7,28,196
O38951,W3,23,83,160
O38952,W5,28,104,139
O38953,W1,19,89,228
O38954,W5,11,34,70
O38955,W2,9,75,88
O38956,W5,35,94,131
O38957,W5,45,40,221
O38958,W4,30,77,84
O38959,W5,32,58,180
O38960,W2,48,110,218
O38961,W3,20,40,231
O38962,W3,5,69,178
O38963,W3,29,117,48
O38964,W3,29,100,206
O38965,W5,26,72,150
O38966,W3,20,93,202
O38967,W1,19,92,133
O38968,W3,21,68,100
O38969,W3,39,110,126
O38970,W2,33,101,191
O38971,W4,26,42,156
O38972,W1,8,31,129
O38973,W3,34,91,160
O38974,W4,45,102,175
O38975,W1,39,44,238
O38976,W2,8,83,135
O38977,W1,10,81,212
O38978,W1,18,64,66
O38979,W3,42,118,112
O38980,W3,21,91,58
O38981,W3,36,68,73
O38982,W3,21,77,212
O38983,W2,19,29,219
O38984,W3,11,40,145
O38985,W4,34,111,128
O38986,W1,20,100,197
O38987,W4,43,107,193
O38988,W5,6,86,56
O38989,W5,17,108,229
O38990,W5,10,97,235
O38991,W4,27,68,63
O38992,W3,44,89,166
O38993,W4,16,98,97
O38994,W3,30,84,156
O38995,W1,3,100,141
O38996,W5,10,82,187
O38997,W5,15,106,126
O38998,W2,39,104,87
O38999,W4,17,69,224
O39000,W3,20,58,124
O39001,W3,7,65,162
O39002,W3,23,106,168
O39003,W2,46,75,167
O39004,W1,32,41,90
O39005,W2,33,41,139
O39006,W3,43,119,66
O39007,W2,20,53,191
O39008,W2,48,66,94
O39009,W1,41,116,234
O39010,W1,20,91,210
O39011,W2,42,47,234
O39012,W5,41,71,148
O39013,W3,27,64,188
O39014,W3,26,113,115
O39015,W1,46,53,66
O39016,W3,46,104,195
O39017,W3,38,116,146
O39018,W1,18,101,56
O39019,W1,3,25,224
O39020,W5,28,78,136
O39021,W4,24,25,136
O39022,W1,10,120,130
O39023,W1,14,46,217
O39024,W5,19,116,89
O39025,W5,45,114,158
O39026,W1,45,85,217
O39027,W3,11,75,217
O39028,W1,4,85,85
O39029,W5,11,34,154
O39030,W2,31,85,64
O39031,W3,8,97,169
O39032,W4,34,90,231
O39033,W3,5,36,157
O39034,W3,22,78,160
O39035,W3,29,114,225
O39036,W1,1,56,58
O39037,W2,39,93,81
O39038,W4,4,109,67
O39039,W4,18,100,148
O39040,W5,12,28,89
O39041,W5,9,99,209
O39042,W4,11,94,227
O39043,W2,48,71,202
O39044,W2,32,28,141
O39045,W2,33,63,237
O39046,W2,7,86,203
O39047,W5,33,83,223
O39048,W5,11,51,50
O39049,W3,38,88,106
O39050,W2,19,43,70
O39051,W5,8,76,167
O39052,W4,9,38,77
O39053,W2,9,78,231
O39054,W2,45,95,213
O39055,W1,11,30,129
O39056,W5,29,88,110
O39057,W1,10,65,128
O39058,W4,4,99,226
O39059,W1,43,60,73
O39060,W1,46,26,154
O39061,W5,1,71,201
O39062,W4,40,56,88
O39063,W4,12,24,100
O39064,W5,19,68,80
O39065,W3,7,84,136
O39066,W4,43,91,156
O39067,W2,23,76,66
O39068,W2,11,69,230
O39069,W3,8,104,172
O39070,W3,7,52,56
O39071,W1,12,60,78
O39072,W5,19,92,138
O39073,W4,47,117,197
O39074,W3,20,74,155
O39075,W4,40,72,227
O39076,W2,43,43,153
O39077,W3,21,58,91
O39078,W3,19,76,234
O39079,W4,4,24,134
O39080,W2,20,68,112
O39081,W2,24,93,150
O39082,W5,37,110,119
O39083,W5,15,97,195
O39084,W2,5,75,117
O39085,W1,10,47,136
O39086,W2,5,45,89
O39087,W1,35,69,53
O39088,W4,33,114,66
O39089,W2,22,27,127
O39090,W2,21,117,79
O39091,W5,15,82,224
O39092,W1,38,109,169
O39093,W3,6,24,198
O39094,W2,32,49,144
O39095,W1,42,63,51
O39096,W5,18,117,103
O39097,W3,42,67,186
O39098,W5,12,35,132
O39099,W1,20,50,147
O39100,W4,20,24,175
O39101,W2,14,120,196
O39102,W5,38,64,92
O39103,W3,9,74,195
O39104,W5,14,36,108
O39105,W4,18,24,194
O39106,W2,33,82,116
O39107,W3,9,46,81
O39108,W5,39,112,135
O39109,W1,15,69,161
O39110,W3,18,69,229
O39111,W4,32,74,159
O39112,W2,9,92,81
O39113,W2,43,65,70
O39114,W1,27,53,98
O39115,W1,45,92,187
O39116,W2,16,37,77
O39117,W1,12,59,103
O39118,W4,47,55,56
O39119,W2,8,106,62
O39120,W3,39,95,62
O39121,W2,15,60,186
O39122,W1,20,105,108
O39123,W1,16,110,114
O39124,W4,47,79,161
O39125,W5,21,71,174
O39126,W5,42,53,174
O39127,W2,30,30,78
O39128,W1,2,75,187
O39129,W1,16,94,196
O39130,W5,34,89,130
O39131,W2,44,95,133
O39132,W5,32,52,103
O39133,W2,3,47,233
O39134,W3,10,25,163
O39135,W1,48,59,184
O39136,W4,36,34,213
O39137,W5,28,40,53
O39138,W4,48,116,199
O39139,W5,39,104,122
O39140,W3,13,106,183
O39141,W3,12,102,50
O39142,W3,26,106,79
O39143,W4,45,67,80
O39144,W5,21,25,216
O39145,W5,6,41,145
O39146,W1,25,115,82
O39147,W4,48,73,227
O39148,W4,14,114,76
O39149,W3,33,69,169
O39150,W2,30,51,170
O39151,W1,15,46,174
O39152,W1,30,37,237
O39153,W5,30,41,238
O39154,W2,16,41,227
O39155,W5,16,95,206
O39156,W3,46,53,143
O39157,W2,30,45,102
O39158,W3,26,69,215
O39159,W4,3,25,79
O39160,W2,5,104,103
O39161,W1,37,37,83
O39162,W4,38,38,192
O39163,W3,11,113,158
O39164,W3,35,27,118
O39165,W4,38,103,227
O39166,W4,8,81,139
O39167,W4,1,106,84
O39168,W1,16,101,71
O39169,W4,7,67,123
O39170,W2,20,93,165
O39171,W2,14,100,60
O39172,W4,32,87,111
O39173,W4,8,48,137
O39174,W5,32,35,55
O39175,W5,47,78,154
O39176,W1,37,96,164
O39177,W2,16,79,232
O39178,W3,3,49,61
O39179,W5,37,69,126
O39180,W2,8,103,139
O39181,W2,18,30,90
O39182,W1,19,116,85
O39183,W5,16,102,222
O39184,W4,28,71,136
O39185,W1,32,37,154
O39186,W2,23,110,114
O39187,W1,10,110,161
O39188,W3,23,107,65
O39189,W3,32,88,178
O39190,W3,3,59,169
O39191,W2,38,82,175
O39192,W2,45,80,178
O39193,W3,10,54,189
O39194,W2,4,70,49
O39195,W3,21,86,95
O39196,W1,29,74,232
O39197,W5,39,51,158
O39198,W4,48,53,124
O39199,W2,45,45,154
O39200,W5,39,80,70
O39201,W4,42,78,181
O39202,W2,31,34,98
O39203,W5,44,67,212
O39204,W2,11,97,167
O39205,W3,9,33,128
O39206,W5,32,25,57
O39207,W5,7,85,187
O39208,W3,9,103,64
O39209,W2,39,64,163
O39210,W3,5,78,185
O39211,W2,2,73,130
O39212,W4,7,64,163
O39213,W1,41,36,102
O39214,W5,3,57,234
O39215,W3,9,52,166
O39216,W3,4,29,80
O39217,W1,20,112,226
O39218,W4,37,87,157
O39219,W3,45,51,128
O39220,W1,19,105,221
O39221,W5,27,60,68
O39222,W1,25,62,221
O39223,W5,9,44,149
O39224,W3,24,97,79
O39225,W1,3,47,112
O39226,W2,5,43,212
O39227,W5,23,30,196
O39228,W3,12,29,191
O39229,W3,14,62,128
O39230,W2,9,46,95
O39231,W1,28,42,192
O39232,W3,37,32,53
O39233,W5,36,119,139
O39234,W1,43,81,109
O39235,W2,17,91,117
O39236,W4,19,94,206
O39237,W1,44,90,55
O39238,W5,3,38,55
O39239,W2,19,24,174
O39240,W5,16,63,108
O39241,W2,9,91,105
O39242,W2,33,31,112
O39243,W5,47,40,230
O39244,W5,42,76,128
O39245,W4,5,91,93
O39246,W4,20,55,239
O39247,W3,29,107,179
O39248,W4,12,39,161
O39249,W4,8,96,61
O39250,W5,33,68,176
O39251,W1,36,58,87
O39252,W5,23,47,173
O39253,W1,24,38,127
O39254,W3,38,57,100
O39255,W1,24,43,97
O39256,W4,32,106,212
O39257,W3,35,39,181
O39258,W1,2,80,112
O39259,W2,48,72,79
O39260,W4,13,102,102
O39261,W4,39,88,164
O39262,W4,31,108,100
O39263,W5,41,55,178
O39264,W2,13,86,222
O39265,W3,19,100,140
O39266,W2,15,111,202
O39267,W1,39,91,65
O39268,W3,39,37,127
O39269,W5,28,89,83
O39270,W5,45,107,55
O39271,W4,11,32,65
O39272,W1,8,81,147
O39273,W3,47,109,69
O39274,W2,21,42,199
O39275,W4,11,27,160
O39276,W1,18,117,197
O39277,W4,39,74,215
O39278,W3,13,79,92
O39279,W2,14,115,64
O39280,W1,8,57,118
O39281,W1,13,85,55
O39282,W4,31,91,190
O39283,W5,13,91,69
O39284,W5,13,115,109
O39285,W5,47,83,135
O39286,W1,27,53,184
O39287,W5,4,38,87
O39288,W5,47,111,58
O39289,W3,41,32,173
O39290,W1,33,36,178
O39291,W4,19,43,152
O39292,W2,9,61,54
O39293,W2,23,35,124
O39294,W1,35,55,220
O39295,W5,32,45,213
O39296,W4,39,115,104
O39297,W4,35,47,114
O39298,W2,7,91,140
O39299,W4,25,41,148
O39300,W2,7,118,78
O39301,W5,5,37,122
O39302,W1,18,120,164
O39303,W1,41,77,120
O39304,W1,44,27,152
O39305,W1,12,92,65
O39306,W2,30,59,88
O39307,W1,3,50,97
O39308,W4,27,89,56
O39309,W1,3,118,216
O39310,W1,28,70,65
O39311,W2,31,68,200
O39312,W2,24,82,116
O39313,W1,38,118,57
O39314,W1,24,79,221
O39315,W5,2,106,76
O39316,W3,10,112,108
O39317,W5,46,101,176
O39318,W2,27,83,48
O39319,W1,33,39,180
O39320,W1,2,37,48
O39321,W2,27,97,84
O39322,W4,26,111,149
O39323,W4,37,69,99
O39324,W2,44,118,190
O39325,W3,21,52,58
O39326,W3,48,116,190
O39327,W2,36,110,192
O39328,W2,45,91,204
O39329,W5,34,51,167
O39330,W2,34,91,239
O39331,W5,4,84,206
O39332,W5,45,115,214
O39333,W1,21,60,173
O39334,W4,42,82,110
O39335,W1,30,98,149
O39336,W4,22,111,182
O39337,W2,3,83,233
O39338,W4,16,26,198
O39339,W2,41,75,158
O39340,W3,6,62,215
O39341,W2,32,76,145
O39342,W4,13,49,48
O39343,W3,42,96,139
O39344,W1,44,78,222
O39345,W4,22,120,191
O39346,W3,34,84,202
O39347,W3,9,37,182
O39348,W4,13,107,234
O39349,W3,28,83,93
O39350,W5,41,27,171
O39351,W1,34,32,83
O39352,W3,38,103,104
O39353,W2,26,59,237
O39354,W3,35,77,83
O39355,W2,41,101,50
O39356,W4,44,29,74
O39357,W2,44,66,174
O39358,W4,8,36,164
O39359,W1,14,60,61
O39360,W4,4,110,88
O39361,W1,2,84,91
O39362,W4,26,115,140
O39363,W4,15,56,164
O39364,W2,20,111,186
O39365,W3,36,45,192
O39366,W4,30,46,60
O39367,W5,25,90,65
O39368,W2,14,61,172
O39369,W5,12,111,173
O39370,W2,27,98,124
O39371,W5,14,113,151
O39372,W5,32,85,146
O39373,W5,7,115,182
O39374,W5,18,64,118
O39375,W3,35,71,79
O39376,W3,1,32,90
O39377,W2,19,65,185
O39378,W2,14,42,155
O39379,W5,14,72,236
O39380,W1,18,56,206
O39381,W3,20,118,224
O39382,W3,37,71,131
O39383,W5,34,118,208
O39384,W2,37,96,99
O39385,W1,18,86,88
O39386,W1,18,55,136
O39387,W2,5,25,185
O39388,W5,27,35,114
O39389,W2,23,105,73
O39390,W2,37,72,182
O39391,W3,38,53,190
O39392,W2,10,59,141
O39393,W1,1,112,64
O39394,W3,36,82,163
O39395,W4,29,87,144
O39396,W4,12,71,69
O39397,W3,42,62,163
O39398,W1,5,78,174
O39399,W1,36,60,154
O39400,W5,1,102,178
O39401,W2,10,70,82
O39402,W5,16,70,153
O39403,W3,5,71,136
O39404,W4,27,90,134
O39405,W3,32,39,117
O39406,W2,13,111,154
O39407,W4,47,102,158
O39408,W5,35,64,165
O39409,W2,29,40,96
O39410,W4,23,42,88
O39411,W2,2,110,175
O39412,W5,18,25,155
O39413,W3,27,115,185
O39414,W1,15,24,204
O39415,W2,5,50,83
O39416,W2,35,101,87
O39417,W2,5,37,53
O39418,W5,25,87,238
O39419,W1,17,36,74
O39420,W1,41,81,99
O39421,W3,45,81,117
O39422,W3,1,104,49
O39423,W2,9,112,216
O39424,W4,7,87,88
O39425,W2,28,88,59
O39426,W5,11,85,228
O39427,W4,10,44,61
O39428,W1,11,113,201
O39429,W1,25,37,84
O39430,W3,36,97,119
O39431,W2,20,72,115
O39432,W3,44,95,148
O39433,W3,40,79,177
O39434,W3,34,27,193
O39435,W1,12,106,220
O39436,W5,27,97,168
O39437,W4,40,34,107
O39438,W4,47,83,185
O39439,W4,39,103,107
O39440,W5,9,27,137
O39441,W4,47,29,85
O39442,W3,24,94,111
O39443,W1,2,83,215
O39444,W3,45,36,123
O39445,W1,48,116,138
O39446,W5,7,65,169
O39447,W3,9,39,158
O39448,W4,23,61,226
O39449,W4,22,68,149
O39450,W1,30,58,79
O39451,W2,7,27,164
O39452,W4,2,105,107
O39453,W3,44,25,97
O39454,W4,40,31,97
O39455,W4,9,90,125
O39456,W2,22,88,163
O39457,W5,8,47,67
O39458,W5,33,90,197
O39459,W1,35,43,217
O39460,W5,4,120,73
O39461,W5,37,110,199
O39462,W5,47,119,123
O39463,W3,43,48,114
O39464,W5,28,93,221
O39465,W1,16,32,99
O39466,W1,45,118,125
O39467,W3,1,61,130
O39468,W1,37,61,78
O39469,W2,43,99,162
O39470,W5,5,35,229
O39471,W5,12,99,120
O39472,W3,6,24,199
O39473,W4,47,103,50
O39474,W3,31,57,97
O39475,W4,40,75,163
O39476,W3,30,58,151
O39477,W2,7,119,135
O39478,W5,39,33,229
O39479,W2,2,110,143
O39480,W4,9,63,53
O39481,W5,11,36,205
O39482,W3,35,81,237
O39483,W3,38,41,237
O39484,W4,34,102,114
O39485,W3,22,67,209
O39486,W3,30,42,117
O39487,W2,33,46,88
O39488,W5,41,113,178
O39489,W4,42,67,95
O39490,W2,22,41,170
O39491,W4,5,95,211
O39492,W2,42,36,117
O39493,W4,42,86,72
O39494,W4,11,74,192
O39495,W3,28,52,166
O39496,W4,37,26,213
O39497,W1,38,93,66
O39498,W3,7,105,90
O39499,W4,2,30,222
O39500,W1,15,120,207
O39501,W2,6,31,199
O39502,W2,42,79,69
O39503,W3,21,105,119
O39504,W1,26,76,50
O39505,W4,10,33,124
O39506,W2,40,38,50
O39507,W4,48,68,176
O39508,W4,38,53,103
O39509,W2,15,109,112
O39510,W3,39,66,194
O39511,W4,15,35,97
O39512,W1,13,63,117
O39513,W4,25,47,145
O39514,W3,4,85,186
O39515,W2,31,110,211
O39516,W5,6,43,234
O39517,W4,32,78,119
O39518,W4,12,112,51
O39519,W2,6,63,223
O39520,W1,29,86,131
O39521,W2,23,60,125
O39522,W1,21,105,103
O39523,W2,39,30,239
O39524,W3,21,107,211
O39525,W5,9,27,156
O39526,W2,28,24,124
O39527,W4,15,107,73
O39528,W2,16,44,134
O39529,W4,37,77,75
O39530,W4,45,88,139
O39531,W5,1,78,125
O39532,W4,13,87,221
O39533,W2,36,113,236
O39534,W5,41,52,148
O39535,W3,47,47,133
O39536,W2,27,40,228
O39537,W2,2,85,141
O39538,W1,40,80,62
O39539,W5,9,70,81
O39540,W3,37,97,141
O39541,W1,5,37,225
O39542,W3,41,47,94
O39543,W3,13,31,189
O39544,W3,6,120,152
O39545,W5,7,115,210
O39546,W3,4,90,141
O39547,W2,38,35,121
O39548,W5,27,93,149
O39549,W4,3,108,176
O39550,W1,40,116,200
O39551,W5,6,120,149
O39552,W5,32,56,149
O39553,W1,18,104,121
O39554,W3,12,113,95
O39555,W2,38,82,136
O39556,W1,26,60,216
O39557,W5,22,72,69
O39558,W3,36,78,203
O39559,W2,29,77,59
O39560,W5,23,33,182
O39561,W3,3,73,124
O39562,W1,45,56,236
O39563,W2,30,41,91
O39564,W2,31,80,157
O39565,W5,33,83,114
O39566,W5,25,46,103
O39567,W4,37,84,183
O39568,W2,37,54,74
O39569,W1,40,82,148
O39570,W1,32,52,129
O39571,W3,1,30,225
O39572,W2,10,82,131
O39573,W4,20,87,219
O39574,W2,4,48,214
O39575,W3,48,78,72
O39576,W3,19,105,132
O39577,W2,22,77,59
O39578,W2,24,78,235
O39579,W5,45,84,94
O39580,W3,27,95,209
O39581,W2,25,112,82
O39582,W3,47,115,236
O39583,W4,30,24,66
O39584,W1,40,69,139
O39585,W1,4,74,74
O39586,W5,12,115,190
O39587,W2,22,88,171
O39588,W5,29,60,48
O39589,W4,25,120,190
O39590,W3,21,97,151
O39591,W3,42,116,154
O39592,W2,24,62,132
O39593,W2,39,115,195
O39594,W1,34,120,158
O39595,W2,16,93,196
O39596,W1,1,54,206
O39597,W3,4,79,79
O39598,W5,4,43,101
O39599,W2,14,116,150
O39600,W5,23,94,48
O39601,W2,26,58,62
O39602,W4,13,79,132
O39603,W4,17,84,106
O39604,W2,15,94,181
O39605,W1,44,37,88
O39606,W2,38,63,175
O39607,W1,19,60,238
O39608,W1,39,34,91
O39609,W5,2,31,192
O39610,W5,37,39,86
O39611,W1,14,33,172
O39612,W2,7,35,100
O39613,W3,43,94,100
O39614,W3,8,58,152
O39615,W2,9,58,154
O39616,W3,3,62,176
O39617,W5,37,74,84
O39618,W3,47,103,58
O39619,W5,39,59,126
O39620,W5,48,72,239
O39621,W5,44,37,210
O39622,W3,16,60,61
O39623,W1,45,70,184
O39624,W3,32,38,54
O39625,W4,44,113,194
O39626,W1,42,84,186
O39627,W2,42,53,123
O39628,W3,12,83,132
O39629,W2,32,50,57
O39630,W3,9,41,217
O39631,W5,32,56,76
O39632,W5,3,28,215
O39633,W3,42,94,64
O39634,W1,20,59,156
O39635,W1,11,63,76
O39636,W3,30,69,115
O39637,W1,25,24,64
O39638,W2,30,99,88
O39639,W2,9,71,114
O39640,W2,42,34,87
O39641,W2,14,82,85
O39642,W2,26,103,124
O39643,W3,43,114,204
O39644,W5,4,44,96
O39645,W2,42,114,229
O39646,W4,6,90,125
O39647,W5,16,77,167
O39648,W3,41,59,234
O39649,W5,5,100,133
O39650,W2,22,35,105
O39651,W3,48,48,209
O39652,W3,8,32,174
O39653,W5,7,51,165
O39654,W3,32,62,87
O39655,W1,9,79,70
O39656,W5,1,28,95
O39657,W5,23,109,160
O39658,W3,9,30,189
O39659,W4,23,116,182
O39660,W5,25,104,64
O39661,W4,12,79,86
O39662,W5,15,103,162
O39663,W3,20,72,151
O39664,W1,24,113,50
O39665,W2,9,105,134
O39666,W5,30,29,219
O39667,W3,22,100,125
O39668,W5,20,75,58
O39669,W1,12,30,87
O39670,W2,14,37,62
O39671,W4,19,64,128
O39672,W3,1,102,166
O39673,W2,43,53,99
O39674,W5,30,60,235
O39675,W2,47,110,54
O39676,W1,36,66,102
O39677,W1,44,111,89
O39678,W3,32,116,216
O39679,W3,24,106,63
O39680,W5,39,112,169
O39681,W1,10,36,212
O39682,W2,29,104,124
O39683,W5,9,70,85
O39684,W1,24,43,53
O39685,W1,25,50,113
O39686,W2,25,92,211
O39687,W5,39,76,132
O39688,W4,42,70,172
O39689,W2,13,115,119
O39690,W2,48,24,97
O39691,W1,40,33,65
O39692,W5,39,86,155
O39693,W3,32,37,121
O39694,W5,40,98,224
O39695,W3,2,101,151
O39696,W3,20,59,101
O39697,W2,27,85,59
O39698,W4,37,45,230
O39699,W2,46,94,205
O39700,W4,10,97,61
O39701,W1,32,45,215
O39702,W4,2,27,184
O39703,W3,1,110,206
O39704,W4,29,109,66
O39705,W2,47,71,198
O39706,W4,26,48,152
O39707,W5,40,88,164
O39708,W3,10,67,125
O39709,W5,11,66,230
O39710,W1,16,78,221
O39711,W1,13,42,54
O39712,W1,30,54,72
O39713,W3,45,70,93
O39714,W1,43,73,186
O39715,W5,1,94,87
O39716,W2,5,65,59
O39717,W4,19,25,168
O39718,W2,4,76,120
O39719,W2,16,84,93
O39720,W4,11,58,239
O39721,W2,13,70,49
O39722,W4,40,27,207
O39723,W1,18,94,220
O39724,W1,44,106,57
O39725,W4,30,28,68
O39726,W2,42,66,97
O39727,W2,13,36,158
O39728,W4,37,89,230
O39729,W2,17,45,221
O39730,W1,37,86,153
O39731,W1,32,35,50
O39732,W4,36,100,67
O39733,W5,31,56,74
O39734,W5,41,37,153
O39735,W3,12,76,180
O39736,W5,33,106,53
O39737,W1,13,99,109
O39738,W3,12,68,181
O39739,W2,38,52,235
O39740,W1,33,116,122
O39741,W1,17,48,156
O39742,W3,41,84,215
O39743,W2,31,90,54
O39744,W1,7,35,85
O39745,W3,35,40,102
O39746,W1,12,50,132
O39747,W4,43,35,151
O39748,W1,17,40,150
O39749,W2,20,112,197
O39750,W4,39,85,183
O39751,W4,29,49,126
O39752,W4,32,39,232
O39753,W4,24,82,69
O39754,W1,38,83,73
O39755,W4,27,37,195
O39756,W1,23,48,111
O39757,W2,26,72,152
O39758,W3,18,113,158
O39759,W2,30,32,167
O39760,W1,15,110,115
O39761,W2,18,72,192
O39762,W3,13,101,128
O39763,W4,33,63,109
O39764,W4,13,53,86
O39765,W3,34,47,236
O39766,W3,3,92,189
O39767,W1,37,94,84
O39768,W2,32,50,59
O39769,W2,7,79,104
O39770,W2,32,87,184
O39771,W5,8,79,55
O39772,W1,22,68,238
O39773,W2,6,52,55
O39774,W5,21,42,104
O39775,W1,11,94,80
O39776,W4,43,76,107
O39777,W2,31,49,137
O39778,W1,22,59,173
O39779,W4,15,80,79
O39780,W3,10,71,148
O39781,W4,24,83,222
O39782,W5,19,37,72
O39783,W2,8,28,228
O39784,W5,4,64,182
O39785,W3,38,43,183
O39786,W3,48,120,80
O39787,W5,37,70,173
O39788,W4,41,73,231
O39789,W5,21,119,190
O39790,W5,38,88,114
O39791,W4,5,103,186
O39792,W5,47,30,80
O39793,W5,15,105,195
O39794,W1,23,59,174
O39795,W5,17,112,123
O39796,W5,16,43,123
O39797,W2,11,117,227
O39798,W2,10,90,73
O39799,W2,33,35,147
O39800,W5,28,101,184
O39801,W5,26,84,235
O39802,W3,36,83,221
O39803,W3,23,112,84
O39804,W2,43,35,145
O39805,W5,30,82,145
O39806,W5,2,56,211
O39807,W2,26,110,140
O39808,W4,32,72,80
O39809,W5,35,71,190
O39810,W3,5,77,155
O39811,W1,12,54,204
O39812,W2,27,61,220
O39813,W4,5,48,104
O39814,W3,38,67,68
O39815,W3,32,88,108
O39816,W2,20,100,94
O39817,W2,18,60,182
O39818,W1,22,56,59
O39819,W2,46,51,111
O39820,W4,26,26,129
O39821,W1,37,64,127
O39822,W3,40,76,114
O39823,W3,41,110,203
O39824,W1,1,93,170
O39825,W5,17,111,205
O39826,W5,3,59,70
O39827,W1,34,97,148
O39828,W1,40,38,130
O39829,W3,23,118,91
O39830,W3,5,71,177
O39831,W1,19,24,164
O39832,W1,12,39,164
O39833,W1,18,29,93
O39834,W5,39,61,49
O39835,W1,22,75,55
O39836,W4,15,117,189
O39837,W1,41,57,49
O39838,W2,4,75,118
O39839,W2,29,26,224
O39840,W2,29,66,54
O39841,W3,10,65,96
O39842,W4,14,119,153
O39843,W4,45,63,211
O39844,W5,3,89,59
O39845,W3,23,89,189
O39846,W2,29,75,229
O39847,W1,23,48,217
O39848,W5,42,97,86
O39849,W3,31,110,105
O39850,W3,29,114,72
O39851,W1,2,47,164
O39852,W2,31,109,87
O39853,W2,31,71,183
O39854,W4,33,77,156
O39855,W4,2,26,113
O39856,W3,4,59,225
O39857,W5,11,57,160
O39858,W4,43,113,55
O39859,W5,3,83,232
O39860,W3,25,107,172
O39861,W3,46,86,204
O39862,W5,32,80,71
O39863,W3,2,43,105
O39864,W3,12,92,120
O39865,W5,10,47,117
O39866,W5,48,102,206
O39867,W2,22,86,204
O39868,W2,35,89,181
O39869,W5,12,90,226
O39870,W4,6,48,149
O39871,W3,20,51,78
O39872,W3,31,28,198
O39873,W2,25,59,224
O39874,W1,47,28,92
O39875,W3,10,106,154
O39876,W5,47,120,54
O39877,W5,26,29,178
O39878,W2,29,109,230
O39879,W4,30,29,198
O39880,W4,34,68,183
O39881,W5,8,105,163
O39882,W5,45,103,170
O39883,W4,44,110,232
O39884,W5,37,116,111
O39885,W4,16,68,68
O39886,W3,15,34,153
O39887,W4,1,110,201
O39888,W3,33,83,71
O39889,W3,35,103,112
O39890,W4,38,100,111
O39891,W1,35,75,121
O39892,W4,10,99,133
O39893,W2,21,116,137
O39894,W4,8,27,64
O39895,W1,30,114,123
O39896,W5,4,92,150
O39897,W2,44,44,110
O39898,W2,26,71,190
